1	0.00126
2	0.00251
3	0.00418
4	0.00667
5	0.01
10	0.0474
15	0.1376
20	0.3504
25	0.7317
30	1.3512
40	3.3471
50	5.7692
75	11.9252
100	16.0488
150	20.4892
200	22.5103
250	23.6485
298.15	24.268
400	25.1034
500	25.6052
600	26.0257
700	26.3592
800	26.6508
900	26.9451
1000	27.2787
1100	27.6151
1200	27.9487
1300	28.2851
1400	28.6187
1500	28.9523
1600	29.2887
1700	29.6223
1800	29.9587

