1	0.003
2	0.00645
3	0.0108
4	0.0165
5	0.0241
10	0.1189
15	0.3981
20	1.068
25	2.1333
30	3.2854
40	6.2345
50	9.206
75	15.1041
100	18.7455
150	22.3001
200	24.0998
250	24.938
298.15	25.3557
400	27.3628
500	28.3664
600	29.3307
700	30.2502
800	31.1697
900	31.7135

