1	0.0105
2	0.021
3	0.0325
4	0.0457
5	0.0597
10	0.2301
15	0.7905
20	1.8922
25	2.9491
30	5.273
40	8.9537
50	12.1746
75	17.6579
100	20.7106
150	23.598
200	25.1034
250	25.9416
298.15	26.5274
400	27.1554
500	27.8226
600	28.5346
700	29.2887
800	30.0399
900	30.794
1000	31.5061
1100	32.2573
1200	33.0535
1300	33.7655
1400	34.5168
1500	35.2709
1600	36.025

