0.18	0.000794
0.5	0.00544
1	0.0377
2	0.3264
3	1.0711
4	2.1171
5	3.4309
10	11.0248
15	16.3176
20	19.4138
25	21.3384
30	22.4388
40	23.7358
50	24.3341
75	25.309
100	25.8404
150	26.8822
200	27.719
250	29.1332

