1	0.00000774
2	0.000062
3	0.000209
4	0.000493
5	0.000967
10	0.00774
15	0.0306
20	0.0945
25	0.2386
30	0.4822
40	1.239
50	2.2062
75	4.7684
100	7.2801
150	11.9672
200	15.6059
250	18.2017
298.15	19.9986
300	19.9874
400	22.0057
500	23.3233
600	23.7998
700	24.2764
800	24.753
900	25.2015
1000	25.678
1100	26.1546
1200	26.6312
1300	27.1077
1400	27.5562
1500	28.0328
1600	28.5094
